Cell#,Cascade ID,Switch,NEID,Repoll#,Latitude,Longitude,BTS Manufacturer,Sector,Azimuth,CDR Status,,,,,,,,,,,,,,,
538,NY25XC509,NY-LI_CITY-MSC_2,158,232,40.751646,-73.931027,Lucent,2,120,Active,,,,,,,,,,,,,,,
538,NY25XC509,NY-LI_CITY-MSC_2,158,232,40.751646,-73.931027,Lucent,3,240,Active,,,,,,,,,,,,,,,
539,NY25XC569,NY-LI_CITY-MSC_2,158,232,40.677472,-73.950967,Lucent,1,0,Active,,,,,,,,,,,,,,,
539,NY25XC569,NY-LI_CITY-MSC_2,158,232,40.677472,-73.950967,Lucent,2,130,Active,,,,,,,,,,,,,,,
539,NY25XC569,NY-LI_CITY-MSC_2,158,232,40.677472,-73.950967,Lucent,3,240,Active,,,,,,,,,,,,,,,
540,NY54XC979,NY-LI_CITY-MSC_2,158,232,40.685833,-73.951111,Lucent,1,20,Active,,,,,,,,,,,,,,,
540,NY54XC979,NY-LI_CITY-MSC_2,158,232,40.685833,-73.951111,Lucent,2,130,Active,,,,,,,,,,,,,,,
540,NY54XC979,NY-LI_CITY-MSC_2,158,232,40.685833,-73.951111,Lucent,3,245,Active,,,,,,,,,,,,,,,
541,NY60XC248,NY-LI_CITY-MSC_2,158,232,40.766849,-73.90552,Lucent,1,10,Active,,,,,,,,,,,,,,,
541,NY60XC248,NY-LI_CITY-MSC_2,158,232,40.766849,-73.90552,Lucent,2,160,Active,,,,,,,,,,,,,,,
541,NY60XC248,NY-LI_CITY-MSC_2,158,232,40.766849,-73.90552,Lucent,3,270,Active,,,,,,,,,,,,,,,
542,NY05XC520,NY-LI_CITY-MSC_2,158,232,40.685833,-73.907222,Lucent,1,20,Active,,,,,,,,,,,,,,,
542,NY05XC520,NY-LI_CITY-MSC_2,158,232,40.685833,-73.907222,Lucent,2,200,Active,,,,,,,,,,,,,,,
542,NY05XC520,NY-LI_CITY-MSC_2,158,232,40.685833,-73.907222,Lucent,3,290,Active,,,,,,,,,,,,,,,
543,NY81XC006,NY-LI_CITY-MSC_2,158,232,40.656744,-74.002572,Lucent,1,30,Active,,,,,,,,,,,,,,,
543,NY81XC006,NY-LI_CITY-MSC_2,158,232,40.656744,-74.002572,Lucent,2,130,Active,,,,,,,,,,,,,,,
543,NY81XC006,NY-LI_CITY-MSC_2,158,232,40.656744,-74.002572,Lucent,3,230,Active,,,,,,,,,,,,,,,
543,NY25XC584,NY-LI_CITY-MSC_2,158,232,40.68111,-73.969999,Lucent,1,335,Active,,,,,,,,,,,,,,,
543,NY25XC584,NY-LI_CITY-MSC_2,158,232,40.68111,-73.969999,Lucent,2,110,Active,,,,,,,,,,,,,,,
543,NY25XC584,NY-LI_CITY-MSC_2,158,232,40.68111,-73.969999,Lucent,3,220,Active,,,,,,,,,,,,,,,
544,NY73XC679,NY-LI_CITY-MSC_2,158,232,40.700911,-73.962293,Lucent,1,50,Active,,,,,,,,,,,,,,,
544,NY73XC679,NY-LI_CITY-MSC_2,158,232,40.700911,-73.962293,Lucent,2,125,Active,,,,,,,,,,,,,,,
544,NY73XC679,NY-LI_CITY-MSC_2,158,232,40.700911,-73.962293,Lucent,3,320,Active,,,,,,,,,,,,,,,
545,NY73XC667,NY-LI_CITY-MSC_2,158,232,40.745463,-73.913738,Lucent,1,0,Active,,,,,,,,,,,,,,,
545,NY73XC667,NY-LI_CITY-MSC_2,158,232,40.745463,-73.913738,Lucent,2,125,Active,,,,,,,,,,,,,,,
545,NY73XC667,NY-LI_CITY-MSC_2,158,232,40.745463,-73.913738,Lucent,3,260,Active,,,,,,,,,,,,,,,
546,NY73XC599,NY-LI_CITY-MSC_2,158,232,40.724397,-73.950933,Lucent,1,320,Active,,,,,,,,,,,,,,,
546,NY73XC599,NY-LI_CITY-MSC_2,158,232,40.724397,-73.950933,Lucent,2,100,Active,,,,,,,,,,,,,,,
546,NY73XC599,NY-LI_CITY-MSC_2,158,232,40.724397,-73.950933,Lucent,3,220,Active,,,,,,,,,,,,,,,
547,NY99XT809,NY-LI_CITY-MSC_2,158,232,40.7027,-73.9945,Lucent,1,330,Nonactive,,,,,,,,,,,,,,,
547,NY99XT809,NY-LI_CITY-MSC_2,158,232,40.7027,-73.9945,Lucent,2,30,Nonactive,,,,,,,,,,,,,,,
547,NY99XT809,NY-LI_CITY-MSC_2,158,232,40.7027,-73.9945,Lucent,3,90,Nonactive,,,,,,,,,,,,,,,
548,NY73XC680,NY-LI_CITY-MSC_2,158,232,40.707678,-73.958212,Lucent,1,0,Active,,,,,,,,,,,,,,,
548,NY73XC680,NY-LI_CITY-MSC_2,158,232,40.707678,-73.958212,Lucent,2,160,Active,,,,,,,,,,,,,,,
548,NY73XC680,NY-LI_CITY-MSC_2,158,232,40.707678,-73.958212,Lucent,3,278,Active,,,,,,,,,,,,,,,
549,NY73XC821,NY-LI_CITY-MSC_2,158,232,40.69497,-73.91183,Lucent,1,355,Active,,,,,,,,,,,,,,,
549,NY73XC821,NY-LI_CITY-MSC_2,158,232,40.69497,-73.91183,Lucent,2,145,Active,,,,,,,,,,,,,,,
549,NY73XC821,NY-LI_CITY-MSC_2,158,232,40.69497,-73.91183,Lucent,3,250,Active,,,,,,,,,,,,,,,
550,NY81XC001,NY-LI_CITY-MSC_2,158,232,40.717183,-73.915753,Lucent,1,50,Active,,,,,,,,,,,,,,,
550,NY81XC001,NY-LI_CITY-MSC_2,158,232,40.717183,-73.915753,Lucent,2,150,Active,,,,,,,,,,,,,,,
550,NY81XC001,NY-LI_CITY-MSC_2,158,232,40.717183,-73.915753,Lucent,3,270,Active,,,,,,,,,,,,,,,
551,NY73XC670,NY-LI_CITY-MSC_2,158,232,40.731258,-73.900375,Lucent,1,325,Active,,,,,,,,,,,,,,,
551,NY73XC670,NY-LI_CITY-MSC_2,158,232,40.731258,-73.900375,Lucent,2,95,Active,,,,,,,,,,,,,,,
551,NY73XC670,NY-LI_CITY-MSC_2,158,232,40.731258,-73.900375,Lucent,3,250,Active,,,,,,,,,,,,,,,
552,NY73XC734,NY-LI_CITY-MSC_2,158,232,40.694189,-73.990832,Lucent,1,30,Active,,,,,,,,,,,,,,,
552,NY73XC734,NY-LI_CITY-MSC_2,158,232,40.694189,-73.990832,Lucent,2,140,Active,,,,,,,,,,,,,,,
552,NY73XC734,NY-LI_CITY-MSC_2,158,232,40.694189,-73.990832,Lucent,3,250,Active,,,,,,,,,,,,,,,
553,NY81XC015,NY-LI_CITY-MSC_2,158,232,40.717253,-73.963989,Lucent,1,50,Active,,,,,,,,,,,,,,,
553,NY81XC015,NY-LI_CITY-MSC_2,158,232,40.717253,-73.963989,Lucent,2,160,Active,,,,,,,,,,,,,,,
553,NY81XC015,NY-LI_CITY-MSC_2,158,232,40.717253,-73.963989,Lucent,3,280,Active,,,,,,,,,,,,,,,
553,NY81XC015,NY-LI_CITY-MSC_2,158,232,40.717253,-73.963989,Lucent,1,110,Active,,,,,,,,,,,,,,,
554,NY25XC485,NY-LI_CITY-MSC_2,158,232,40.682389,-73.971936,Lucent,1,0,Nonactive,,,,,,,,,,,,,,,
554,NY25XC485,NY-LI_CITY-MSC_2,158,232,40.682389,-73.971936,Lucent,2,120,Nonactive,,,,,,,,,,,,,,,
554,NY25XC485,NY-LI_CITY-MSC_2,158,232,40.682389,-73.971936,Lucent,3,260,Nonactive,,,,,,,,,,,,,,,
555,NY54XC992,NY-LI_CITY-MSC_2,158,232,40.712222,-73.923055,Lucent,1,45,Active,,,,,,,,,,,,,,,
555,NY54XC992,NY-LI_CITY-MSC_2,158,232,40.712222,-73.923055,Lucent,2,185,Active,,,,,,,,,,,,,,,
555,NY54XC992,NY-LI_CITY-MSC_2,158,232,40.712222,-73.923055,Lucent,3,265,Active,,,,,,,,,,,,,,,
556,NY05XC618,NY-LI_CITY-MSC_2,158,232,40.727777,-73.909444,Lucent,1,95,Active,,,,,,,,,,,,,,,
556,NY05XC618,NY-LI_CITY-MSC_2,158,232,40.727777,-73.909444,Lucent,2,190,Active,,,,,,,,,,,,,,,
556,NY05XC618,NY-LI_CITY-MSC_2,158,232,40.727777,-73.909444,Lucent,3,280,Active,,,,,,,,,,,,,,,
557,NY25XC560,NY-LI_CITY-MSC_2,158,232,40.707222,-73.9525,Lucent,1,280,Active,,,,,,,,,,,,,,,
557,NY25XC560,NY-LI_CITY-MSC_2,158,232,40.707222,-73.9525,Lucent,2,70,Active,,,,,,,,,,,,,,,
557,NY25XC560,NY-LI_CITY-MSC_2,158,232,40.707222,-73.9525,Lucent,3,155,Active,,,,,,,,,,,,,,,
558,NY25XC563,NY-LI_CITY-MSC_2,158,232,40.685833,-73.990555,Lucent,1,80,Active,,,,,,,,,,,,,,,
558,NY25XC563,NY-LI_CITY-MSC_2,158,232,40.685833,-73.990555,Lucent,2,205,Active,,,,,,,,,,,,,,,
558,NY25XC563,NY-LI_CITY-MSC_2,158,232,40.685833,-73.990555,Lucent,3,300,Active,,,,,,,,,,,,,,,
559,NY60XC202,NY-LI_CITY-MSC_2,158,232,40.67361,-73.975849,Lucent,1,340,Active,,,,,,,,,,,,,,,
559,NY60XC202,NY-LI_CITY-MSC_2,158,232,40.67361,-73.975849,Lucent,2,40,Active,,,,,,,,,,,,,,,
559,NY60XC202,NY-LI_CITY-MSC_2,158,232,40.67361,-73.975849,Lucent,3,225,Active,,,,,,,,,,,,,,,
560,NY05XC648,NY-LI_CITY-MSC_2,158,232,40.700556,-73.907222,Lucent,1,350,Nonactive,,,,,,,,,,,,,,,
560,NY05XC648,NY-LI_CITY-MSC_2,158,232,40.700556,-73.907222,Lucent,2,130,Nonactive,,,,,,,,,,,,,,,
560,NY05XC648,NY-LI_CITY-MSC_2,158,232,40.700556,-73.907222,Lucent,3,260,Nonactive,,,,,,,,,,,,,,,
561,NY24XC975,NY-LI_CITY-MSC_2,158,232,40.692222,-73.923888,Lucent,1,340,Active,,,,,,,,,,,,,,,
561,NY24XC975,NY-LI_CITY-MSC_2,158,232,40.692222,-73.923888,Lucent,2,170,Active,,,,,,,,,,,,,,,
561,NY24XC975,NY-LI_CITY-MSC_2,158,232,40.692222,-73.923888,Lucent,3,260,Active,,,,,,,,,,,,,,,
562,NY73XC770,NY-LI_CITY-MSC_2,158,232,40.67476,-73.949166,Lucent,1,65,Active,,,,,,,,,,,,,,,
562,NY73XC770,NY-LI_CITY-MSC_2,158,232,40.67476,-73.949166,Lucent,2,125,Active,,,,,,,,,,,,,,,
562,NY73XC770,NY-LI_CITY-MSC_2,158,232,40.67476,-73.949166,Lucent,3,190,Active,,,,,,,,,,,,,,,
564,NY73XC772,NY-LI_CITY-MSC_2,158,232,40.755833,-73.907778,Lucent,1,20,Active,,,,,,,,,,,,,,,
564,NY73XC772,NY-LI_CITY-MSC_2,158,232,40.755833,-73.907778,Lucent,2,110,Active,,,,,,,,,,,,,,,
564,NY73XC772,NY-LI_CITY-MSC_2,158,232,40.755833,-73.907778,Lucent,3,225,Active,,,,,,,,,,,,,,,
565,NY73XC519,NY-LI_CITY-MSC_2,158,232,40.67251,-73.970949,Lucent,1,340,Active,,,,,,,,,,,,,,,
565,NY73XC519,NY-LI_CITY-MSC_2,158,232,40.67251,-73.970949,Lucent,2,140,Active,,,,,,,,,,,,,,,
565,NY73XC519,NY-LI_CITY-MSC_2,158,232,40.67251,-73.970949,Lucent,3,240,Active,,,,,,,,,,,,,,,
566,NY73XC570,NY-LI_CITY-MSC_2,158,232,40.743313,-73.906207,Lucent,1,325,Active,,,,,,,,,,,,,,,
566,NY73XC570,NY-LI_CITY-MSC_2,158,232,40.743313,-73.906207,Lucent,2,110,Active,,,,,,,,,,,,,,,
566,NY73XC570,NY-LI_CITY-MSC_2,158,232,40.743313,-73.906207,Lucent,3,220,Active,,,,,,,,,,,,,,,
567,NY73XC625,NY-LI_CITY-MSC_2,158,232,40.752028,-73.892055,Lucent,1,25,Active,,,,,,,,,,,,,,,
567,NY73XC625,NY-LI_CITY-MSC_2,158,232,40.752028,-73.892055,Lucent,2,130,Active,,,,,,,,,,,,,,,
567,NY73XC625,NY-LI_CITY-MSC_2,158,232,40.752028,-73.892055,Lucent,3,260,Active,,,,,,,,,,,,,,,
569,NY73XC618,NY-LI_CITY-MSC_2,158,232,40.762972,-73.940225,Lucent,1,25,Active,,,,,,,,,,,,,,,
569,NY73XC618,NY-LI_CITY-MSC_2,158,232,40.762972,-73.940225,Lucent,2,145,Active,,,,,,,,,,,,,,,
569,NY73XC618,NY-LI_CITY-MSC_2,158,232,40.762972,-73.940225,Lucent,3,280,Active,,,,,,,,,,,,,,,
570,NY60XC230,NY-LI_CITY-MSC_2,158,232,40.679096,-73.958109,Lucent,1,350,Active,,,,,,,,,,,,,,,
570,NY60XC230,NY-LI_CITY-MSC_2,158,232,40.679096,-73.958109,Lucent,2,115,Active,,,,,,,,,,,,,,,
570,NY60XC230,NY-LI_CITY-MSC_2,158,232,40.679096,-73.958109,Lucent,3,245,Active,,,,,,,,,,,,,,,
571,NY25XC572,NY-LI_CITY-MSC_2,158,232,40.695555,-73.962778,Lucent,1,20,Active,,,,,,,,,,,,,,,
571,NY25XC572,NY-LI_CITY-MSC_2,158,232,40.695555,-73.962778,Lucent,2,160,Active,,,,,,,,,,,,,,,
571,NY25XC572,NY-LI_CITY-MSC_2,158,232,40.695555,-73.962778,Lucent,3,220,Active,,,,,,,,,,,,,,,
572,NY54XC971,NY-LI_CITY-MSC_2,158,232,40.701167,-73.895636,Lucent,1,0,Active,,,,,,,,,,,,,,,
572,NY54XC971,NY-LI_CITY-MSC_2,158,232,40.701167,-73.895636,Lucent,2,140,Active,,,,,,,,,,,,,,,
572,NY54XC971,NY-LI_CITY-MSC_2,158,232,40.701167,-73.895636,Lucent,3,220,Active,,,,,,,,,,,,,,,
573,NY73XC531,NY-LI_CITY-MSC_2,158,232,40.761972,-73.923972,Lucent,1,25,Active,,,,,,,,,,,,,,,
573,NY73XC531,NY-LI_CITY-MSC_2,158,232,40.761972,-73.923972,Lucent,2,120,Active,,,,,,,,,,,,,,,
573,NY73XC531,NY-LI_CITY-MSC_2,158,232,40.761972,-73.923972,Lucent,3,260,Active,,,,,,,,,,,,,,,
574,NY81XC009,NY-LI_CITY-MSC_2,158,232,40.701286,-73.952456,Lucent,1,30,Active,,,,,,,,,,,,,,,
574,NY81XC009,NY-LI_CITY-MSC_2,158,232,40.701286,-73.952456,Lucent,2,150,Active,,,,,,,,,,,,,,,
574,NY81XC009,NY-LI_CITY-MSC_2,158,232,40.701286,-73.952456,Lucent,3,270,Active,,,,,,,,,,,,,,,
575,NY73XC617,NY-LI_CITY-MSC_2,158,232,40.73496,-73.91896,Lucent,1,0,Active,,,,,,,,,,,,,,,
575,NY73XC617,NY-LI_CITY-MSC_2,158,232,40.73496,-73.91896,Lucent,2,60,Active,,,,,,,,,,,,,,,
575,NY73XC617,NY-LI_CITY-MSC_2,158,232,40.73496,-73.91896,Lucent,3,222,Active,,,,,,,,,,,,,,,
576,NY25XC337,NY-LI_CITY-MSC_2,158,232,40.713333,-73.955556,Lucent,1,350,Active,,,,,,,,,,,,,,,
576,NY25XC337,NY-LI_CITY-MSC_2,158,232,40.713333,-73.955556,Lucent,2,140,Active,,,,,,,,,,,,,,,
576,NY25XC337,NY-LI_CITY-MSC_2,158,232,40.713333,-73.955556,Lucent,3,270,Active,,,,,,,,,,,,,,,
579,NY54XC997,NY-LI_CITY-MSC_2,158,232,40.659722,-73.997222,Lucent,1,350,Active,,,,,,,,,,,,,,,
579,NY54XC997,NY-LI_CITY-MSC_2,158,232,40.659722,-73.997222,Lucent,2,80,Active,,,,,,,,,,,,,,,
579,NY54XC997,NY-LI_CITY-MSC_2,158,232,40.659722,-73.997222,Lucent,3,240,Active,,,,,,,,,,,,,,,
580,NY73XC819,NY-LI_CITY-MSC_2,158,232,40.685056,-73.91375,Lucent,1,340,Active,,,,,,,,,,,,,,,
580,NY73XC819,NY-LI_CITY-MSC_2,158,232,40.685056,-73.91375,Lucent,2,155,Active,,,,,,,,,,,,,,,
580,NY73XC819,NY-LI_CITY-MSC_2,158,232,40.685056,-73.91375,Lucent,3,220,Active,,,,,,,,,,,,,,,
581,NY96XB056,NY-LI_CITY-MSC_2,158,232,40.7173,-73.95687,Lucent,1,0,Active,,,,,,,,,,,,,,,
581,NY96XB056,NY-LI_CITY-MSC_2,158,232,40.71406,-73.95028,Lucent,2,0,Active,,,,,,,,,,,,,,,
581,NY96XB056,NY-LI_CITY-MSC_2,158,232,40.71456,-73.94405,Lucent,3,0,Active,,,,,,,,,,,,,,,
582,NY96XB064,NY-LI_CITY-MSC_2,158,232,40.73135,-73.95445,Lucent,1,0,Active,,,,,,,,,,,,,,,
582,NY96XB064,NY-LI_CITY-MSC_2,158,232,40.72464,-73.95128,Lucent,2,0,Active,,,,,,,,,,,,,,,
582,NY96XB064,NY-LI_CITY-MSC_2,158,232,40.71279,-73.95142,Lucent,3,0,Active,,,,,,,,,,,,,,,
583,NY73XC820,NY-LI_CITY-MSC_2,158,232,40.680139,-73.942944,Lucent,1,80,Active,,,,,,,,,,,,,,,
583,NY73XC820,NY-LI_CITY-MSC_2,158,232,40.680139,-73.942944,Lucent,2,160,Active,,,,,,,,,,,,,,,
583,NY73XC820,NY-LI_CITY-MSC_2,158,232,40.680139,-73.942944,Lucent,3,270,Active,,,,,,,,,,,,,,,
584,NY81XC008,NY-LI_CITY-MSC_2,158,232,40.772837,-73.925234,Lucent,1,0,Active,,,,,,,,,,,,,,,
584,NY81XC008,NY-LI_CITY-MSC_2,158,232,40.772837,-73.925234,Lucent,2,130,Active,,,,,,,,,,,,,,,
584,NY81XC008,NY-LI_CITY-MSC_2,158,232,40.772837,-73.925234,Lucent,3,240,Active,,,,,,,,,,,,,,,
586,NY05XC656,NY-LI_CITY-MSC_2,158,232,40.767222,-73.896666,Lucent,1,335,Active,,,,,,,,,,,,,,,
586,NY05XC656,NY-LI_CITY-MSC_2,158,232,40.767222,-73.896666,Lucent,2,90,Active,,,,,,,,,,,,,,,
586,NY05XC656,NY-LI_CITY-MSC_2,158,232,40.767222,-73.896666,Lucent,3,270,Active,,,,,,,,,,,,,,,
588,NY54XC996,NY-LI_CITY-MSC_2,158,232,40.667987,-73.979605,Lucent,1,40,Active,,,,,,,,,,,,,,,
588,NY54XC996,NY-LI_CITY-MSC_2,158,232,40.667987,-73.979605,Lucent,2,100,Active,,,,,,,,,,,,,,,
588,NY54XC996,NY-LI_CITY-MSC_2,158,232,40.667987,-73.979605,Lucent,3,310,Active,,,,,,,,,,,,,,,
589,NY80XC204,NY-LI_CITY-MSC_2,158,232,40.707858,-73.962822,Lucent,1,70,Active,,,,,,,,,,,,,,,
589,NY80XC204,NY-LI_CITY-MSC_2,158,232,40.707858,-73.962822,Lucent,2,170,Active,,,,,,,,,,,,,,,
589,NY80XC204,NY-LI_CITY-MSC_2,158,232,40.707858,-73.962822,Lucent,3,290,Active,,,,,,,,,,,,,,,
590,NY80XC202,NY-LI_CITY-MSC_2,158,232,40.704386,-73.9618,Lucent,1,50,Active,,,,,,,,,,,,,,,
590,NY80XC202,NY-LI_CITY-MSC_2,158,232,40.704386,-73.9618,Lucent,2,150,Active,,,,,,,,,,,,,,,
590,NY80XC202,NY-LI_CITY-MSC_2,158,232,40.704386,-73.9618,Lucent,3,275,Active,,,,,,,,,,,,,,,
591,NY80XC203,NY-LI_CITY-MSC_2,158,232,40.70164,-73.9586,Lucent,1,40,Active,,,,,,,,,,,,,,,
591,NY80XC203,NY-LI_CITY-MSC_2,158,232,40.70164,-73.9586,Lucent,2,170,Active,,,,,,,,,,,,,,,
591,NY80XC203,NY-LI_CITY-MSC_2,158,232,40.70164,-73.9586,Lucent,3,280,Active,,,,,,,,,,,,,,,
592,NY81XC004,NY-LI_CITY-MSC_2,158,232,40.691356,-73.980156,Lucent,1,30,Active,,,,,,,,,,,,,,,
592,NY81XC004,NY-LI_CITY-MSC_2,158,232,40.691356,-73.980156,Lucent,2,130,Active,,,,,,,,,,,,,,,
592,NY81XC004,NY-LI_CITY-MSC_2,158,232,40.691356,-73.980156,Lucent,3,180,Active,,,,,,,,,,,,,,,
593,NY05XC628,NY-LI_CITY-MSC_2,158,232,40.748333,-73.894722,Lucent,1,30,Active,,,,,,,,,,,,,,,
593,NY05XC628,NY-LI_CITY-MSC_2,158,232,40.748333,-73.894722,Lucent,2,140,Active,,,,,,,,,,,,,,,
593,NY05XC628,NY-LI_CITY-MSC_2,158,232,40.748333,-73.894722,Lucent,3,280,Active,,,,,,,,,,,,,,,
594,NY05XC642,NY-LI_CITY-MSC_2,158,232,40.738611,-73.935,Lucent,1,342,Active,,,,,,,,,,,,,,,
594,NY05XC642,NY-LI_CITY-MSC_2,158,232,40.738611,-73.935,Lucent,2,75,Active,,,,,,,,,,,,,,,
594,NY05XC642,NY-LI_CITY-MSC_2,158,232,40.738611,-73.935,Lucent,3,250,Active,,,,,,,,,,,,,,,
595,NY15XC503,NY-LI_CITY-MSC_2,158,232,40.688611,-73.98111,Lucent,1,330,Active,,,,,,,,,,,,,,,
595,NY15XC503,NY-LI_CITY-MSC_2,158,232,40.688611,-73.98111,Lucent,2,105,Active,,,,,,,,,,,,,,,
595,NY15XC503,NY-LI_CITY-MSC_2,158,232,40.688611,-73.98111,Lucent,3,200,Active,,,,,,,,,,,,,,,
596,NY54XC988,NY-LI_CITY-MSC_2,158,232,40.749722,-73.949444,Lucent,1,50,Active,,,,,,,,,,,,,,,
596,NY54XC988,NY-LI_CITY-MSC_2,158,232,40.749722,-73.949444,Lucent,2,125,Active,,,,,,,,,,,,,,,
596,NY54XC988,NY-LI_CITY-MSC_2,158,232,40.749722,-73.949444,Lucent,3,200,Active,,,,,,,,,,,,,,,
597,NY60XC233,NY-LI_CITY-MSC_2,158,232,40.673329,-73.9999,Lucent,1,0,Active,,,,,,,,,,,,,,,
597,NY60XC233,NY-LI_CITY-MSC_2,158,232,40.673329,-73.9999,Lucent,2,155,Active,,,,,,,,,,,,,,,
597,NY60XC233,NY-LI_CITY-MSC_2,158,232,40.673329,-73.9999,Lucent,3,270,Active,,,,,,,,,,,,,,,
598,NY60XC236,NY-LI_CITY-MSC_2,158,232,40.720499,-73.93785,Lucent,1,315,Active,,,,,,,,,,,,,,,
598,NY60XC236,NY-LI_CITY-MSC_2,158,232,40.720499,-73.93785,Lucent,2,100,Active,,,,,,,,,,,,,,,
598,NY60XC236,NY-LI_CITY-MSC_2,158,232,40.720499,-73.93785,Lucent,3,175,Active,,,,,,,,,,,,,,,
599,NY25XC552,NY-LI_CITY-MSC_2,158,232,40.679492,-73.98355,Lucent,1,90,Active,,,,,,,,,,,,,,,
599,NY25XC552,NY-LI_CITY-MSC_2,158,232,40.679492,-73.98355,Lucent,2,210,Active,,,,,,,,,,,,,,,
599,NY25XC552,NY-LI_CITY-MSC_2,158,232,40.679492,-73.98355,Lucent,3,330,Active,,,,,,,,,,,,,,,
600,NY98XC254,NY-LI_CITY-MSC_2,158,232,40.6936,-73.988,Lucent,1,0,Active,,,,,,,,,,,,,,,
600,NY98XC254,NY-LI_CITY-MSC_2,158,232,40.6932,-73.9884,Lucent,2,0,Active,,,,,,,,,,,,,,,
601,NY99XT421,NY-LI_CITY-MSC_2,158,232,40.681361,-73.966525,Lucent,1,0,Active,,,,,,,,,,,,,,,
601,NY99XT421,NY-LI_CITY-MSC_2,158,232,40.681361,-73.966525,Lucent,2,230,Active,,,,,,,,,,,,,,,
601,NY99XT421,NY-LI_CITY-MSC_2,158,232,40.681361,-73.966525,Lucent,3,290,Active,,,,,,,,,,,,,,,
602,NY80XC001,NY-LI_CITY-MSC_2,158,232,40.74189,-73.95752,Lucent,1,0,Nonactive,,,,,,,,,,,,,,,
602,NY80XC001,NY-LI_CITY-MSC_2,158,232,40.74189,-73.95752,Lucent,2,0,Nonactive,,,,,,,,,,,,,,,
603,NY80XC003,NY-LI_CITY-MSC_2,158,232,40.68238,-74.00591,Lucent,1,0,Nonactive,,,,,,,,,,,,,,,
603,NY80XC003,NY-LI_CITY-MSC_2,158,232,40.68238,-74.00591,Lucent,2,0,Nonactive,,,,,,,,,,,,,,,
609,NY54XC990,NY-LI_CITY-MSC_2,158,232,40.731944,-73.954264,Lucent,1,20,Active,,,,,,,,,,,,,,,
609,NY54XC990,NY-LI_CITY-MSC_2,158,232,40.731944,-73.954264,Lucent,2,120,Active,,,,,,,,,,,,,,,
609,NY54XC990,NY-LI_CITY-MSC_2,158,232,40.731944,-73.954264,Lucent,3,240,Active,,,,,,,,,,,,,,,
610,NY25XC648,NY-LI_CITY-MSC_2,158,232,40.699347,-73.909364,Lucent,1,70,Active,,,,,,,,,,,,,,,
610,NY25XC648,NY-LI_CITY-MSC_2,158,232,40.699347,-73.909364,Lucent,2,200,Active,,,,,,,,,,,,,,,
610,NY25XC648,NY-LI_CITY-MSC_2,158,232,40.699347,-73.909364,Lucent,3,330,Active,,,,,,,,,,,,,,,
622,NY58XC008,NY-LI_CITY-MSC_2,158,232,40.685527,-73.941608,Lucent,1,70,Active,,,,,,,,,,,,,,,
622,NY58XC008,NY-LI_CITY-MSC_2,158,232,40.685527,-73.941608,Lucent,2,190,Active,,,,,,,,,,,,,,,
622,NY58XC008,NY-LI_CITY-MSC_2,158,232,40.685527,-73.941608,Lucent,3,310,Active,,,,,,,,,,,,,,,
636,NY05XC504,NY-LI_CITY-MSC_2,158,232,40.678888,-73.934305,Lucent,1,15,Active,,,,,,,,,,,,,,,
636,NY05XC504,NY-LI_CITY-MSC_2,158,232,40.678888,-73.934305,Lucent,2,120,Active,,,,,,,,,,,,,,,
636,NY05XC504,NY-LI_CITY-MSC_2,158,232,40.678888,-73.934305,Lucent,3,215,Active,,,,,,,,,,,,,,,
638,NY15XC665,NY-LI_CITY-MSC_2,158,232,40.757778,-73.945277,Lucent,1,40,Active,,,,,,,,,,,,,,,
638,NY15XC665,NY-LI_CITY-MSC_2,158,232,40.757778,-73.945277,Lucent,2,135,Active,,,,,,,,,,,,,,,
638,NY15XC665,NY-LI_CITY-MSC_2,158,232,40.757778,-73.945277,Lucent,3,250,Active,,,,,,,,,,,,,,,
642,NY54XC989,NY-LI_CITY-MSC_2,158,232,40.726527,-73.940166,Lucent,1,305,Active,,,,,,,,,,,,,,,
642,NY54XC989,NY-LI_CITY-MSC_2,158,232,40.726527,-73.940166,Lucent,2,85,Active,,,,,,,,,,,,,,,
642,NY54XC989,NY-LI_CITY-MSC_2,158,232,40.726527,-73.940166,Lucent,3,245,Active,,,,,,,,,,,,,,,
678,NY15XC552,NY-LI_CITY-MSC_2,158,232,40.67611,-73.9875,Lucent,1,300,Active,,,,,,,,,,,,,,,
678,NY15XC552,NY-LI_CITY-MSC_2,158,232,40.67611,-73.9875,Lucent,2,125,Active,,,,,,,,,,,,,,,
678,NY15XC552,NY-LI_CITY-MSC_2,158,232,40.67611,-73.9875,Lucent,3,200,Active,,,,,,,,,,,,,,,
681,NY15XC555,NY-LI_CITY-MSC_2,158,232,40.711667,-73.902222,Lucent,1,50,Active,,,,,,,,,,,,,,,
681,NY15XC555,NY-LI_CITY-MSC_2,158,232,40.711667,-73.902222,Lucent,2,150,Active,,,,,,,,,,,,,,,
681,NY15XC555,NY-LI_CITY-MSC_2,158,232,40.711667,-73.902222,Lucent,3,270,Active,,,,,,,,,,,,,,,
694,NY25XC336,NY-LI_CITY-MSC_2,158,232,40.751278,-73.901472,Lucent,1,10,Active,,,,,,,,,,,,,,,
694,NY25XC336,NY-LI_CITY-MSC_2,158,232,40.751278,-73.901472,Lucent,2,210,Active,,,,,,,,,,,,,,,
694,NY25XC336,NY-LI_CITY-MSC_2,158,232,40.751278,-73.901472,Lucent,3,270,Active,,,,,,,,,,,,,,,
